a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
5,0,2019,1,0,3,2,1,1299,1,0,43,138,99,0
0,5,2020,2,0,2,3,0,2700,3,28,17,533,131,0
5,0,2020,2,0,3,2,1,2700,3,25,75,100,591,0
0,5,2021,0,1,2,3,1,2700,3,45,75,99,120,0
5,0,2021,0,1,3,2,0,2700,3,49,89,109,69,0
0,5,2022,1,1,2,3,1,2700,3,36,42,88,106,0
5,0,2022,1,1,3,2,0,2700,3,54,67,94,75,0
0,5,2023,2,1,2,3,0,2610,1,67,0,210,208,0
5,0,2023,2,1,3,2,1,2287,2,11,39,236,600,0
0,5,2024,0,2,2,3,0,2700,3,93,48,94,83,0
5,0,2024,0,2,3,2,0,2700,3,52,83,90,48,0
0,5,2025,1,2,2,3,1,2700,3,71,90,46,131,0
5,0,2025,1,2,3,2,1,2700,3,101,99,175,176,0
0,5,2026,2,2,2,3,0,2700,3,49,75,229,131,0
5,0,2026,2,2,3,2,1,2700,3,69,81,169,263,0
0,5,2027,0,0,3,0,0,1388,2,72,91,600,0,0
5,0,2027,0,0,0,3,1,1654,2,50,64,0,600,0
0,5,2028,1,0,3,0,1,1909,1,0,7,515,0,0
5,0,2028,1,0,0,3,1,1121,2,87,67,0,600,0
0,5,2029,2,0,3,0,0,1472,2,85,70,600,0,0
5,0,2029,2,0,0,3,1,2700,3,99,67,12,494,0
0,5,2030,0,1,3,0,0,1189,1,70,0,136,41,0
5,0,2030,0,1,0,3,1,2077,1,0,71,91,437,0
0,5,2031,1,1,3,0,0,2700,3,38,23,247,83,0
5,0,2031,1,1,0,3,1,2700,3,42,43,61,474,0
0,5,2032,2,1,3,0,0,1563,2,82,57,600,108,0
5,0,2032,2,1,0,3,1,1710,1,0,28,148,461,0
0,5,2033,0,2,3,0,0,2700,3,56,32,107,16,0
5,0,2033,0,2,0,3,1,2700,3,15,35,1,104,0
0,5,2034,1,2,3,0,0,2700,3,95,133,103,8,0
5,0,2034,1,2,0,3,1,2700,3,73,67,0,200,0
0,5,2035,2,2,3,0,0,2700,3,60,29,568,56,0
5,0,2035,2,2,0,3,1,2700,3,29,67,0,376,0
0,6,2000,0,0,0,1,1,2260,1,0,72,20,32,0
6,0,2000,0,0,1,0,0,1820,1,128,0,27,23,0
0,6,2001,1,0,0,1,0,2141,1,15,0,166,136,0
6,0,2001,1,0,1,0,0,1951,1,82,0,23,0,0
0,6,2002,2,0,0,1,1,2539,1,0,27,72,72,0
6,0,2002,2,0,1,0,0,2379,1,22,0,50,20,0
0,6,2003,0,1,0,1,1,2027,1,0,66,0,28,0
6,0,2003,0,1,1,0,0,2035,1,40,0,30,0,0
0,6,2004,1,1,0,1,0,1953,1,8,0,74,16,0
6,0,2004,1,1,1,0,1,1360,1,0,45,154,217,0
0,6,2005,2,1,0,1,1,1729,1,0,61,55,239,0
6,0,2005,2,1,1,0,0,2111,1,36,0,119,167,0
0,6,2006,0,2,0,1,0,1920,1,17,0,57,28,0
6,0,2006,0,2,1,0,0,1797,1,95,0,60,97,0
0,6,2007,1,2,0,1,1,2020,1,0,41,232,224,0
6,0,2007,1,2,1,0,1,2414,1,0,16,0,0,0
0,6,2008,2,2,0,1,0,2643,1,15,0,93,111,0
6,0,2008,2,2,1,0,1,2358,1,0,8,0,37,0
0,6,2009,0,0,1,2,1,812,1,0,111,0,0,0
6,0,2009,0,0,2,1,0,1680,1,79,0,31,0,0
0,6,2010,1,0,1,2,1,942,1,0,91,99,60,0
6,0,2010,1,0,2,1,0,1076,1,124,0,57,33,0
0,6,2011,2,0,1,2,1,612,1,0,34,149,104,0
6,0,2011,2,0,2,1,0,2198,1,75,0,327,0,0
0,6,2012,0,1,1,2,1,728,1,0,87,0,1,0
6,0,2012,0,1,2,1,1,1483,1,0,24,116,132,0
0,6,2013,1,1,1,2,1,2020,1,0,69,11,58,0
6,0,2013,1,1,2,1,0,1849,1,66,0,77,0,0
0,6,2014,2,1,1,2,1,980,1,0,76,0,19,0
6,0,2014,2,1,2,1,0,1559,1,60,0,64,157,0
0,6,2015,0,2,1,2,1,1032,1,0,73,89,50,0
6,0,2015,0,2,2,1,0,888,1,66,0,15,16,0
0,6,2016,1,2,1,2,1,902,1,0,91,70,59,0
6,0,2016,1,2,2,1,0,2053,1,110,0,35,33,0
0,6,2017,2,2,1,2,1,909,1,0,46,0,0,0
6,0,2017,2,2,2,1,0,1832,1,80,0,8,6,0
0,6,2018,0,0,2,3,1,730,1,0,69,0,147,0
6,0,2018,0,0,3,2,0,827,1,31,0,87,0,0
0,6,2019,1,0,2,3,1,707,2,71,42,0,600,0
6,0,2019,1,0,3,2,0,810,1,83,0,186,0,0
0,6,2020,2,0,2,3,1,602,1,0,27,0,81,0
6,0,2020,2,0,3,2,1,1101,1,0,4,242,0,0
0,6,2021,0,1,2,3,0,1140,1,39,0,0,232,0
6,0,2021,0,1,3,2,0,1243,1,19,0,68,0,0
0,6,2022,1,1,2,3,1,925,1,0,22,0,221,0
6,0,2022,1,1,3,2,0,1006,1,44,0,74,0,0
