a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
6,0,1021,0,1,3,2,1,542,1,0,38,95,0,0
0,6,1022,1,1,2,3,0,492,1,7,0,13,74,0
6,0,1022,1,1,3,2,1,316,1,0,73,64,0,0
0,6,1023,2,1,2,3,0,629,1,46,0,0,58,0
6,0,1023,2,1,3,2,1,434,1,0,67,57,0,0
0,6,1024,0,2,2,3,1,513,1,0,32,0,73,0
6,0,1024,0,2,3,2,0,513,1,32,0,73,0,0
0,6,1025,1,2,2,3,0,457,1,65,0,0,80,0
6,0,1025,1,2,3,2,0,513,1,16,0,75,3,0
0,6,1026,2,2,2,3,0,419,1,38,0,0,96,0
6,0,1026,2,2,3,2,1,474,1,0,59,72,0,0
0,6,1027,0,0,3,0,0,640,1,10,0,111,26,0
6,0,1027,0,0,0,3,1,640,1,0,10,26,111,0
0,6,1028,1,0,3,0,1,687,1,0,39,107,10,0
6,0,1028,1,0,0,3,0,1086,1,12,0,89,191,0
0,6,1029,2,0,3,0,0,918,1,13,0,159,0,0
6,0,1029,2,0,0,3,1,787,1,0,5,37,157,0
0,6,1030,0,1,3,0,0,567,1,34,0,161,0,0
6,0,1030,0,1,0,3,1,567,1,0,34,0,161,0
0,6,1031,1,1,3,0,0,586,1,20,0,160,0,0
6,0,1031,1,1,0,3,1,528,1,0,31,5,134,0
0,6,1032,2,1,3,0,0,558,1,42,0,201,73,0
6,0,1032,2,1,0,3,0,666,1,17,0,34,123,0
0,6,1033,0,2,3,0,1,684,1,0,8,141,101,0
6,0,1033,0,2,0,3,0,684,1,8,0,101,141,0
0,6,1034,1,2,3,0,0,600,1,5,0,119,0,0
6,0,1034,1,2,0,3,1,552,1,0,1,0,87,0
0,6,1035,2,2,3,0,0,499,1,19,0,93,19,0
6,0,1035,2,2,0,3,1,511,1,0,18,18,79,0
0,7,1000,0,0,0,1,0,420,1,10,0,0,0,0
7,0,1000,0,0,1,0,1,420,1,0,10,0,0,0
0,7,1001,1,0,0,1,1,509,1,0,45,0,0,0
7,0,1001,1,0,1,0,0,509,1,45,0,0,0,0
0,7,1002,2,0,0,1,1,342,1,0,90,0,0,0
7,0,1002,2,0,1,0,0,342,1,72,0,0,0,0
0,7,1003,0,1,0,1,1,409,1,0,38,0,0,0
7,0,1003,0,1,1,0,0,409,1,38,0,0,0,0
0,7,1004,1,1,0,1,0,478,1,18,0,0,0,0
