case,species,opponent,arena,weather,seed,seat,style,score,ticks,reason,own_hp,enemy_hp,casts,energy_spent,overflow,personality,decisions,distance,objective_distance,mean_energy,stationary_fraction,retreat_fraction,low_hp_decisions,low_hp_retreats,casts_1,casts_2,casts_3,casts_4,casts_5,damage,damage_taken,healed,shielded,control,model_checksum,opponent_checksum
349,29,22,3,1,2100000349,1,1,0,1850,1,0,67,38,5560,0,STEADY,617,2.84838,1.54471,0.145259,0.512156,0.296596,127,62,28,4,5,0,1,108,102,0,0,262,4a424577,c79f418b
350,30,23,4,1,2100000350,0,2,1,758,1,77,0,20,2520,0,STEADY,253,2.62397,6.06944,0.226925,0.106719,0.0592885,0,0,17,3,0,0,0,111,48,0,0,31,4a424577,c79f418b
350,30,23,4,1,2100000350,1,2,0,1481,1,0,7,38,4140,0,STEADY,494,3.45134,6.23957,0.147933,0.0870445,0.285425,164,93,35,3,0,0,0,117,125,0,0,62,4a424577,c79f418b
351,31,24,5,1,2100000351,0,3,1,2680,1,69,0,54,7760,0,STEADY,894,5.29822,5.09602,0.169144,0.49217,0.291946,0,0,33,17,1,1,2,44,63,0,0,0,4a424577,c79f418b
351,31,24,5,1,2100000351,1,3,1,933,2,132,119,20,2980,0,STEADY,311,5.01158,2.0625,0.248842,0.752412,0.0578778,0,0,11,7,1,0,1,6,0,0,0,600,4a424577,c79f418b
352,32,25,0,1,2100000352,0,0,1,648,1,93,0,14,2600,0,STEADY,216,3.17792,3.77666,0.166227,0.0555556,0.157407,0,0,11,0,1,1,1,104,28,0,0,51,4a424577,c79f418b
352,32,25,0,1,2100000352,1,0,1,756,1,121,0,16,2850,0,STEADY,252,2.74585,2.75788,0.183591,0.0873016,0.0992063,0,0,13,0,1,0,2,104,0,0,0,26,4a424577,c79f418b
353,33,26,1,1,2100000353,0,1,1,2377,1,84,0,50,6880,0,STEADY,793,2.74305,6.59607,0.0989786,0.0126103,0.153846,0,0,12,1,35,0,2,108,68,0,0,0,4a424577,c79f418b
353,33,26,1,1,2100000353,1,1,1,1831,1,11,0,38,5560,0,STEADY,611,3.1531,4.06291,0.11928,0.0360065,0.260229,207,83,12,2,22,0,2,108,141,0,0,218,4a424577,c79f418b
354,34,27,2,1,2100000354,0,2,1,670,1,38,0,15,2460,0,STEADY,224,3.87041,4.23957,0.219754,0.316964,0.0535714,80,8,3,10,0,0,2,145,102,0,0,42,4a424577,c79f418b
354,34,27,2,1,2100000354,1,2,0,1007,1,0,54,22,3350,0,STEADY,336,4.01954,4.19701,0.19936,0.33631,0.139881,110,46,9,11,0,0,2,91,140,0,0,215,4a424577,c79f418b
355,35,28,3,1,2100000355,0,3,0,1567,1,0,51,32,4950,0,STEADY,523,3.7003,6.61851,0.119359,0.0248566,0.258126,39,16,19,11,0,1,1,60,101,0,10,100,4a424577,c79f418b
355,35,28,3,1,2100000355,1,3,1,833,1,25,0,18,2970,0,STEADY,278,4.20518,9.3258,0.190881,0.0539568,0.165468,17,6,13,3,0,1,1,111,76,0,0,11,4a424577,c79f418b
356,36,29,4,1,2100000356,0,0,1,1065,1,11,0,21,3740,0,STEADY,355,3.25058,2.09639,0.170028,0.369014,0.166197,39,3,2,18,0,0,1,102,82,0,0,172,4a424577,c79f418b
356,36,29,4,1,2100000356,1,0,1,936,1,15,0,19,3330,0,STEADY,312,2.89527,1.54492,0.171907,0.384615,0.173077,1,1,1,17,0,0,1,102,78,0,0,177,4a424577,c79f418b
357,37,30,5,1,2100000357,0,1,1,2190,1,56,0,40,6900,0,STEADY,730,2.98166,6.53723,0.136822,0.0273973,0.183562,173,8,38,0,1,0,1,125,94,0,0,0,4a424577,c79f418b
357,37,30,5,1,2100000357,1,1,1,2241,1,56,0,41,7140,0,STEADY,747,1.90688,6.09464,0.126513,0.0254351,0.0575636,89,7,38,0,2,0,1,101,94,0,0,0,4a424577,c79f418b
358,38,31,0,1,2100000358,0,2,1,535,1,95,0,12,2190,0,STEADY,179,6.05562,4.06381,0.259777,0.664804,0.156425,0,0,5,5,0,1,1,141,9,0,0,0,4a424577,c79f418b
358,38,31,0,1,2100000358,1,2,1,645,1,89,0,14,2530,0,STEADY,215,5.43871,2.9019,0.213488,0.432558,0.251163,0,0,6,6,0,1,1,132,15,0,0,226,4a424577,c79f418b
359,39,32,1,1,2100000359,0,3,1,1513,1,63,0,28,4960,0,STEADY,505,3.45429,3.18315,0.174129,0.154455,0.049505,0,0,13,2,2,8,3,121,51,0,13,243,4a424577,c79f418b
359,39,32,1,1,2100000359,1,3,1,831,1,71,0,14,3120,0,STEADY,277,4.78721,5.44192,0.333484,0.252708,0.0649819,0,0,1,1,2,8,2,121,43,0,25,1,4a424577,c79f418b
360,0,0,3,1,2100000360,0,1,1,559,1,34,0,14,2110,0,STEADY,187,3.69387,2.93283,0.279439,0.165775,0.171123,15,1,8,4,0,1,1,113,79,0,0,106,4a424577,c79f418b
360,0,0,3,1,2100000360,1,1,1,802,1,39,0,18,2840,0,STEADY,268,3.98044,3.24776,0.242108,0.19403,0.104478,31,2,7,9,0,1,1,113,74,0,0,73,4a424577,c79f418b
361,1,1,4,1,2100000361,0,2,0,1618,1,0,100,35,4720,0,STEADY,540,3.25618,2.70439,0.149639,0.522222,0.0351852,64,0,27,4,0,2,2,36,136,0,54,261,4a424577,c79f418b
361,1,1,4,1,2100000361,1,2,1,1298,2,37,64,29,3870,0,STEADY,433,2.88929,1.76882,0.166559,0.676674,0.0415704,143,0,23,3,0,1,2,72,99,0,72,600,4a424577,c79f418b
362,2,2,5,1,2100000362,0,3,1,680,1,15,0,13,2690,0,STEADY,227,7.00599,6.17344,0.335969,0.356828,0.185022,19,1,3,7,2,0,1,94,79,0,0,72,4a424577,c79f418b
362,2,2,5,1,2100000362,1,3,1,765,1,80,0,15,2880,0,STEADY,255,6.26577,5.1612,0.160608,0.380392,0.0666667,0,0,3,11,1,0,0,94,14,0,0,0,4a424577,c79f418b
363,3,3,0,1,2100000363,0,0,1,696,1,84,0,15,2610,0,STEADY,232,3.39946,3.79783,0.218879,0.280172,0.0215517,0,0,13,0,0,0,2,100,22,0,0,6,4a424577,c79f418b
363,3,3,0,1,2100000363,1,0,0,878,1,0,95,18,3150,0,STEADY,293,3.94136,3.82367,0.177509,0.279863,0.129693,62,9,15,0,0,1,2,11,106,0,6,4,4a424577,c79f418b
364,4,4,1,1,2100000364,0,1,0,1480,1,0,15,32,5200,0,STEADY,494,4.21111,3.48363,0.180806,0.334008,0.172065,108,50,6,24,0,1,1,134,123,0,0,298,4a424577,c79f418b
364,4,4,1,1,2100000364,1,1,0,1901,1,0,60,39,6700,0,STEADY,634,4.82428,6.17705,0.228293,0.290221,0.0394322,494,22,1,34,0,1,3,63,136,13,0,52,4a424577,c79f418b
365,5,5,2,1,2100000365,0,2,0,1489,1,0,15,31,4560,0,STEADY,497,3.05224,2.73019,0.134326,0.305835,0.193159,62,4,22,2,1,4,2,126,141,0,0,7,4a424577,c79f418b
365,5,5,2,1,2100000365,1,2,1,1953,2,137,127,40,5760,0,STEADY,651,3.49416,3.28748,0.124485,0.443932,0.138249,0,0,30,3,1,4,2,14,4,0,24,600,4a424577,c79f418b
366,6,6,3,1,2100000366,0,3,0,1924,1,0,68,36,6250,0,STEADY,642,4.22301,10.3352,0.120195,0.172897,0.143302,233,80,34,0,1,0,1,36,131,0,0,71,4a424577,c79f418b
366,6,6,3,1,2100000366,1,3,0,1583,1,0,111,30,5230,0,STEADY,528,4.77958,8.68249,0.14465,0.0625,0.0871212,96,23,28,0,1,0,1,20,131,0,0,108,4a424577,c79f418b
367,7,7,4,1,2100000367,0,0,1,412,1,40,0,11,1800,0,STEADY,138,3.05451,2.77766,0.229203,0.137681,0.0507246,0,0,5,3,0,1,2,100,60,0,0,9,4a424577,c79f418b
367,7,7,4,1,2100000367,1,0,1,574,1,30,0,14,2180,0,STEADY,192,2.84508,2.15399,0.20776,0.161458,0.015625,28,0,7,5,0,1,1,100,70,0,0,37,4a424577,c79f418b
368,8,8,5,1,2100000368,0,1,1,1039,1,40,0,23,3340,0,STEADY,347,3.92904,2.72304,0.242853,0.242075,0.170029,15,4,10,1,12,0,0,116,76,0,0,32,4a424577,c79f418b
368,8,8,5,1,2100000368,1,1,0,757,1,0,15,17,2570,0,STEADY,253,4.52623,3.07145,0.274368,0.209486,0.288538,63,37,6,1,9,1,0,101,116,0,6,149,4a424577,c79f418b
369,9,9,0,1,2100000369,0,2,1,1313,1,137,0,21,4670,0,STEADY,438,3.74339,8.59974,0.288094,0.111872,0.155251,0,0,13,3,1,3,1,151,18,6,0,35,4a424577,c79f418b
369,9,9,0,1,2100000369,1,2,1,1946,1,70,0,31,6670,0,STEADY,649,3.78507,5.0827,0.186834,0.0354391,0.329738,0,0,17,6,1,5,2,158,99,20,0,167,4a424577,c79f418b
370,10,10,1,1,2100000370,0,3,1,816,1,1,0,17,3060,0,STEADY,272,3.29046,3.15603,0.182077,0.0294118,0.0882353,199,20,13,2,1,0,1,124,123,0,0,164,4a424577,c79f418b
370,10,10,1,1,2100000370,1,3,0,267,1,0,65,7,1330,0,STEADY,89,7.07027,2.48912,0.465674,0.134831,0.359551,39,21,4,2,1,0,0,59,124,0,0,139,4a424577,c79f418b
371,11,11,2,1,2100000371,0,0,1,1069,1,9,0,23,3560,0,STEADY,357,2.912,2.79531,0.171204,0.117647,0.291317,79,24,15,4,0,2,2,129,120,12,0,256,4a424577,c79f418b
371,11,11,2,1,2100000371,1,0,1,865,1,26,0,19,3000,0,STEADY,289,3.0606,3.08028,0.188374,0.17301,0.117647,31,0,12,3,1,2,1,141,103,12,0,82,4a424577,c79f418b
372,12,12,3,1,2100000372,0,1,1,1255,1,24,0,27,3960,0,STEADY,419,3.11739,2.90091,0.131098,0.224344,0.200477,235,77,19,1,5,1,1,111,87,0,0,282,4a424577,c79f418b
372,12,12,3,1,2100000372,1,1,1,439,1,27,0,10,1820,0,STEADY,147,3.97876,2.12981,0.434524,0.503401,0.0612245,15,3,4,1,3,2,0,111,84,0,0,74,4a424577,c79f418b
373,13,13,4,1,2100000373,0,2,0,789,1,0,53,16,3010,0,STEADY,263,5.5081,4.85787,0.169772,0.323194,0.0456274,114,0,12,0,2,1,1,51,104,0,0,99,4a424577,c79f418b
373,13,13,4,1,2100000373,1,2,0,879,1,0,70,18,3160,0,STEADY,293,4.7573,3.53161,0.203754,0.416382,0.170648,37,0,15,1,1,0,1,34,104,0,0,188,4a424577,c79f418b
374,14,14,5,1,2100000374,0,3,1,391,1,70,0,10,1400,0,STEADY,131,3.37118,4.35763,0.546908,0.0687023,0.10687,0,0,4,4,1,1,0,113,43,0,17,0,4a424577,c79f418b
374,14,14,5,1,2100000374,1,3,0,748,1,0,7,17,2440,0,STEADY,250,2.45062,5.79257,0.25932,0.032,0.032,50,0,5,8,2,1,1,106,113,0,17,19,4a424577,c79f418b
375,15,15,0,1,2100000375,0,0,1,577,1,40,0,14,2140,0,STEADY,193,3.32939,2.53559,0.255622,0.300518,0.0984456,15,8,6,6,0,1,1,118,78,0,14,129,4a424577,c79f418b
375,15,15,0,1,2100000375,1,0,0,616,1,0,54,15,2240,0,STEADY,206,3.37634,2.71036,0.235728,0.514563,0.038835,46,0,8,4,0,2,1,64,118,0,31,127,4a424577,c79f418b
376,16,16,1,1,2100000376,0,1,1,1708,1,89,0,32,5710,0,STEADY,570,3.80113,6.86741,0.127026,0.0508772,0.0666667,0,0,27,3,0,0,2,115,26,0,0,106,4a424577,c79f418b
376,16,16,1,1,2100000376,1,1,1,975,1,54,0,19,3600,0,STEADY,325,4.72938,3.81849,0.163723,0.0861538,0.104615,0,0,16,2,0,1,0,115,61,0,0,135,4a424577,c79f418b
377,17,17,2,1,2100000377,0,2,0,253,1,0,2,7,1280,0,STEADY,85,3.39835,3.23292,0.501,0.188235,0.164706,16,6,2,2,0,2,1,104,100,0,0,15,4a424577,c79f418b
377,17,17,2,1,2100000377,1,2,0,1328,1,0,37,25,4400,0,STEADY,443,3.35123,8.30906,0.254537,0.250564,0.0767494,35,3,7,1,0,10,7,104,146,60,0,53,4a424577,c79f418b
378,18,18,3,1,2100000378,0,3,0,1120,1,0,35,21,3090,0,STEADY,374,3.6619,2.69169,0.18485,0.139037,0.294118,86,15,18,3,0,0,0,94,129,0,0,238,4a424577,c79f418b
378,18,18,3,1,2100000378,1,3,0,1037,1,0,35,21,3110,0,STEADY,346,2.96344,2.0898,0.194373,0.150289,0.346821,90,47,17,2,0,0,2,94,129,0,0,255,4a424577,c79f418b
379,19,19,4,1,2100000379,0,0,0,1358,1,0,128,26,4550,0,STEADY,453,3.8966,2.2375,0.152748,0.536424,0.154525,192,40,23,1,0,1,1,4,132,0,0,550,4a424577,c79f418b
379,19,19,4,1,2100000379,1,0,0,681,1,0,68,14,2440,0,STEADY,227,3.93886,2.82931,0.238877,0.374449,0.0352423,61,0,12,0,0,1,1,64,132,0,11,33,4a424577,c79f418b
380,20,20,5,1,2100000380,0,1,1,961,1,19,0,18,3470,0,STEADY,321,8.6218,6.63912,0.225966,0.423676,0.398754,92,59,13,2,0,2,1,78,83,0,0,0,4a424577,c79f418b
380,20,20,5,1,2100000380,1,1,1,929,1,46,0,16,3480,0,STEADY,310,6.71888,4.63601,0.367629,0.370968,0.0741935,0,0,8,4,0,3,1,98,56,0,4,228,4a424577,c79f418b
381,21,21,0,1,2100000381,0,2,1,2100,1,60,0,41,6470,0,STEADY,700,3.09328,6.13844,0.110493,0.0171429,0.0414286,0,0,27,12,1,0,1,124,64,0,0,4,4a424577,c79f418b
381,21,21,0,1,2100000381,1,2,1,2116,1,91,0,41,6480,0,STEADY,706,2.93568,6.13818,0.096289,0.00283286,0.0169972,0,0,28,11,0,0,2,123,33,0,0,14,4a424577,c79f418b
382,22,22,1,1,2100000382,0,3,1,2700,3,45,88,44,9350,0,STEADY,900,2.34678,2.72756,0.130521,0.151111,0.512222,135,97,14,3,12,0,15,87,130,0,78,382,4a424577,c79f418b
382,22,22,1,1,2100000382,1,3,1,2700,3,4,55,44,9520,0,STEADY,900,2.45051,2.68108,0.134001,0.168889,0.403333,373,178,18,4,13,0,9,120,171,0,26,361,4a424577,c79f418b
383,23,23,2,1,2100000383,0,0,1,1918,1,63,0,39,5890,0,STEADY,640,2.37373,4.84368,0.108969,0.15625,0.040625,0,0,16,21,0,0,2,113,60,18,0,29,4a424577,c79f418b
383,23,23,2,1,2100000383,1,0,1,1912,1,63,0,39,5870,0,STEADY,638,2.39769,5.00557,0.10547,0.144201,0.031348,0,0,17,19,0,0,3,111,60,18,0,0,4a424577,c79f418b
384,24,24,3,1,2100000384,0,1,0,2333,1,0,17,48,6680,0,STEADY,778,3.06497,1.88021,0.118374,0.489717,0.154242,597,108,39,4,1,2,2,108,125,0,20,415,4a424577,c79f418b
384,24,24,3,1,2100000384,1,1,1,2005,1,63,0,40,6040,0,STEADY,669,3.3861,5.528,0.159081,0.496263,0.136024,0,0,29,6,3,1,1,125,62,0,20,79,4a424577,c79f418b
385,25,25,4,1,2100000385,0,2,1,518,1,58,0,13,1920,0,STEADY,173,3.84877,1.94655,0.332919,0.583815,0.115607,0,0,7,4,1,0,1,104,46,0,14,243,4a424577,c79f418b
385,25,25,4,1,2100000385,1,2,1,755,1,12,0,17,2630,0,STEADY,252,3.59411,3.31009,0.222698,0.388889,0.0238095,31,0,7,7,2,0,1,104,92,0,0,40,4a424577,c79f418b
386,26,26,5,1,2100000386,0,3,1,508,1,22,0,13,1920,0,STEADY,170,2.87062,2.80657,0.276853,0.117647,0.0117647,31,0,7,4,0,0,2,108,86,0,0,18,4a424577,c79f418b
386,26,26,5,1,2100000386,1,3,1,862,1,30,0,20,2860,0,STEADY,288,2.69512,3.30287,0.185313,0.111111,0.190972,15,0,12,6,0,0,2,108,78,0,0,83,4a424577,c79f418b
387,27,27,0,1,2100000387,0,0,0,1092,1,0,43,21,3720,0,STEADY,364,5.16198,4.56431,0.175701,0.277473,0.203297,213,27,18,1,0,1,1,102,145,0,0,220,4a424577,c79f418b
387,27,27,0,1,2100000387,1,0,0,1838,1,0,60,34,5910,0,STEADY,613,4.02977,2.63769,0.127977,0.344209,0.230016,116,33,31,1,0,0,2,85,145,0,0,442,4a424577,c79f418b
388,28,28,1,1,2100000388,0,1,1,408,1,36,0,8,1640,0,STEADY,136,8.12984,1.85206,0.535221,0.544118,0,53,0,4,4,0,0,0,111,75,0,0,332,4a424577,c79f418b
388,28,28,1,1,2100000388,1,1,1,328,1,79,0,7,1470,0,STEADY,110,9.38891,3.51981,0.530864,0.490909,0,0,0,4,3,0,0,0,111,32,0,0,46,4a424577,c79f418b
389,29,29,2,1,2100000389,0,2,0,1852,1,0,34,39,5480,0,STEADY,618,2.92302,1.62585,0.117152,0.343042,0.331715,368,128,31,1,4,0,3,68,102,0,0,314,4a424577,c79f418b
389,29,29,2,1,2100000389,1,2,0,1084,1,0,39,20,3920,0,STEADY,362,3.31599,4.04843,0.220124,0.323204,0.232044,53,16,5,4,7,1,3,63,102,0,34,2,4a424577,c79f418b
390,30,30,3,1,2100000390,0,3,0,1071,1,0,31,26,3140,0,STEADY,357,3.08269,6.53573,0.178759,0.0784314,0.0168067,54,0,22,3,0,1,0,94,125,0,0,33,4a424577,c79f418b
390,30,30,3,1,2100000390,1,3,0,1158,1,0,86,31,3380,0,STEADY,386,3.71183,7.95747,0.181547,0.0777202,0.00518135,60,0,28,2,0,0,1,39,125,0,0,24,4a424577,c79f418b
391,31,31,4,1,2100000391,0,0,1,1112,2,105,117,24,3490,0,STEADY,371,4.56391,2.23806,0.213477,0.657682,0.0404313,0,0,13,9,0,0,2,15,27,0,0,600,4a424577,c79f418b
391,31,31,4,1,2100000391,1,0,0,2383,1,0,11,48,6970,0,STEADY,795,4.16579,6.55128,0.149748,0.43522,0.192453,155,40,29,15,2,0,2,97,150,18,0,488,4a424577,c79f418b
392,32,32,5,1,2100000392,0,1,1,833,1,30,0,17,3150,0,STEADY,278,3.18663,5.6595,0.184281,0.0863309,0.0359712,57,0,14,0,2,1,0,121,91,0,0,0,4a424577,c79f418b
392,32,32,5,1,2100000392,1,1,1,1886,1,92,0,35,6240,0,STEADY,629,3.20736,8.44081,0.0968124,0.0333863,0.0349762,0,0,32,1,1,1,0,121,29,0,0,21,4a424577,c79f418b
393,33,33,0,1,2100000393,0,2,1,1957,1,49,0,40,5940,0,STEADY,653,2.69458,5.41473,0.106409,0.0490046,0.148545,15,2,18,1,20,1,0,152,103,0,0,0,4a424577,c79f418b
393,33,33,0,1,2100000393,1,2,1,1405,1,44,0,29,4490,0,STEADY,469,2.71742,4.14527,0.134638,0.0447761,0.144989,15,0,13,2,13,1,0,152,108,0,0,29,4a424577,c79f418b
394,34,34,1,1,2100000394,0,3,0,1420,1,0,52,28,4470,0,STEADY,474,4.26366,5.63566,0.210432,0.468354,0.280591,95,46,7,19,0,0,2,88,140,0,0,67,4a424577,c79f418b
394,34,34,1,1,2100000394,1,3,0,1686,1,0,41,32,5240,0,STEADY,562,4.71253,3.83964,0.309466,0.459075,0.220641,432,106,6,24,0,1,1,99,140,0,0,591,4a424577,c79f418b
395,35,35,2,1,2100000395,0,0,1,1519,1,53,0,32,4800,0,STEADY,507,3.05287,3.38406,0.108225,0.00591716,0.13215,0,0,16,14,0,1,1,101,48,0,0,124,4a424577,c79f418b
395,35,35,2,1,2100000395,1,0,1,1627,1,37,0,34,5090,0,STEADY,543,3.01154,3.16617,0.0980663,0.00552486,0.241252,15,3,17,15,0,1,1,101,64,0,0,176,4a424577,c79f418b
396,36,36,3,1,2100000396,0,1,0,862,1,0,15,17,3060,0,STEADY,288,3.53196,2.7837,0.201163,0.309028,0.149306,96,5,2,14,0,0,1,78,93,0,0,93,4a424577,c79f418b
396,36,36,3,1,2100000396,1,1,0,933,1,0,39,19,3330,0,STEADY,311,3.79586,3.2418,0.181093,0.305466,0.189711,93,16,1,17,0,1,0,54,93,0,0,114,4a424577,c79f418b
397,37,37,4,1,2100000397,0,2,1,945,1,116,0,19,3360,0,STEADY,315,3.06403,2.77524,0.167333,0.0412698,0.307937,0,0,16,0,1,0,2,150,34,0,0,128,4a424577,c79f418b
397,37,37,4,1,2100000397,1,2,1,1646,1,74,0,31,5440,0,STEADY,549,2.96872,1.23711,0.121794,0.102004,0.391621,0,0,28,0,2,0,1,150,76,0,0,339,4a424577,c79f418b
398,38,38,5,1,2100000398,0,3,1,1660,2,81,104,30,5280,0,STEADY,554,5.43233,2.65936,0.220054,0.584838,0.0758123,0,0,15,12,0,1,2,0,23,0,0,600,4a424577,c79f418b
398,38,38,5,1,2100000398,1,3,0,731,1,0,18,14,2560,0,STEADY,244,6.14882,4.51459,0.408893,0.586066,0.139344,40,9,8,3,0,1,2,86,104,0,0,73,4a424577,c79f418b
399,39,39,0,1,2100000399,0,0,1,2062,1,3,0,37,6720,0,STEADY,688,3.07528,3.22665,0.144789,0.125,0.462209,51,26,16,1,4,11,5,114,111,0,16,454,4a424577,c79f418b
399,39,39,0,1,2100000399,1,0,0,2096,1,0,3,37,6760,0,STEADY,699,3.34373,2.5459,0.146724,0.144492,0.466381,319,131,15,2,2,12,6,111,114,0,0,353,4a424577,c79f418b
400,0,7,2,1,2100000400,0,2,1,720,1,67,0,15,2660,0,STEADY,240,3.65856,6.52773,0.333229,0.170833,0.283333,0,0,3,7,1,1,3,100,46,0,0,0,4a424577,c79f418b
400,0,7,2,1,2100000400,1,2,1,757,1,55,0,16,2850,0,STEADY,253,3.09333,2.15404,0.197075,0.185771,0.379447,0,0,1,9,0,0,6,100,58,0,0,61,4a424577,c79f418b
401,1,8,3,1,2100000401,0,3,1,976,1,49,0,21,3260,0,STEADY,326,3.96087,2.52533,0.204739,0.52454,0.0337423,63,0,10,7,1,2,1,116,87,0,75,89,4a424577,c79f418b
401,1,8,3,1,2100000401,1,3,1,658,1,50,0,15,2220,0,STEADY,220,3.64122,2.29471,0.263273,0.509091,0.0863636,15,6,9,2,0,2,2,116,86,0,36,254,4a424577,c79f418b
402,2,9,4,1,2100000402,0,0,1,983,1,76,0,19,3470,0,STEADY,328,5.35399,5.14521,0.177027,0.487805,0.295732,0,0,3,15,0,0,1,149,18,0,0,0,4a424577,c79f418b
402,2,9,4,1,2100000402,1,0,1,1439,1,94,0,27,4830,0,STEADY,480,4.08681,2.56372,0.139979,0.466667,0.283333,0,0,3,23,0,0,1,149,0,0,0,320,4a424577,c79f418b
403,3,10,5,1,2100000403,0,1,0,722,1,0,124,14,2440,0,STEADY,241,6.39647,7.54433,0.278548,0.286307,0.443983,49,0,12,0,0,1,1,0,106,0,0,0,4a424577,c79f418b
403,3,10,5,1,2100000403,1,1,0,716,1,0,113,15,2640,0,STEADY,239,6.00502,5.67496,0.270397,0.330544,0.251046,64,0,12,0,0,1,2,11,106,0,6,0,4a424577,c79f418b
404,4,11,0,1,2100000404,0,2,1,2471,1,39,0,49,8650,0,STEADY,824,3.56719,5.99396,0.238942,0.242718,0.320388,32,23,4,30,1,1,13,117,84,0,0,44,4a424577,c79f418b
404,4,11,0,1,2100000404,1,2,0,1480,1,0,20,32,5180,0,STEADY,494,3.56494,2.5238,0.206822,0.283401,0.234818,44,13,9,19,1,1,2,111,123,0,0,345,4a424577,c79f418b
405,5,12,1,1,2100000405,0,3,1,1468,1,35,0,30,4640,0,STEADY,490,3.01732,4.90985,0.175031,0.302041,0.0591837,28,0,18,2,0,6,4,111,106,0,46,0,4a424577,c79f418b
405,5,12,1,1,2100000405,1,3,1,1087,1,55,0,22,3680,0,STEADY,363,2.90075,3.64238,0.199862,0.30303,0.077135,15,0,11,3,1,3,4,111,86,0,67,26,4a424577,c79f418b
406,6,13,2,1,2100000406,0,0,1,727,1,107,0,15,2780,0,STEADY,243,4.52461,5.86408,0.219424,0,0.144033,0,0,12,0,2,0,1,104,24,0,0,37,4a424577,c79f418b
406,6,13,2,1,2100000406,1,0,1,439,1,131,0,10,1920,0,STEADY,147,4.74767,5.84961,0.321497,0.0680272,0.278912,0,0,7,1,1,1,0,104,0,0,0,11,4a424577,c79f418b
407,7,14,3,1,2100000407,0,1,1,463,1,22,0,12,1960,0,STEADY,155,2.98923,1.86543,0.194613,0.135484,0.0451613,30,0,6,3,1,1,1,113,78,0,0,26,4a424577,c79f418b
407,7,14,3,1,2100000407,1,1,1,514,1,100,0,13,2000,0,STEADY,172,2.8797,2.99471,0.192238,0.122093,0.0988372,0,0,8,3,1,1,0,113,0,0,0,5,4a424577,c79f418b
408,8,15,4,1,2100000408,0,2,1,844,1,80,0,18,2970,0,STEADY,282,4.02016,4.07908,0.216897,0.237589,0,0,0,10,2,5,1,0,118,36,0,0,29,4a424577,c79f418b
408,8,15,4,1,2100000408,1,2,1,691,1,80,0,16,2460,0,STEADY,231,4.20793,4.49481,0.253203,0.164502,0.25974,0,0,6,2,7,0,1,118,36,0,0,0,4a424577,c79f418b
409,9,16,5,1,2100000409,0,3,1,2350,1,51,0,43,7240,0,STEADY,784,2.98626,4.69011,0.136939,0.0140306,0.107143,2,0,11,23,0,1,8,115,102,4,0,130,4a424577,c79f418b
409,9,16,5,1,2100000409,1,3,1,808,1,106,0,16,2800,0,STEADY,270,3.41872,6.42333,0.253481,0.0481481,0.140741,0,0,4,8,0,2,2,115,43,0,0,60,4a424577,c79f418b
410,10,17,0,1,2100000410,0,0,1,1114,1,9,0,22,3880,0,STEADY,372,2.43077,4.47798,0.134839,0.0403226,0.174731,98,28,19,2,1,0,0,104,115,0,0,3,4a424577,c79f418b
410,10,17,0,1,2100000410,1,0,1,1109,1,102,0,22,3880,0,STEADY,370,3.25183,4.57734,0.140892,0.0486486,0.181081,0,0,19,2,1,0,0,116,22,0,0,33,4a424577,c79f418b
411,11,18,1,1,2100000411,0,1,1,673,1,85,0,16,2400,0,STEADY,225,3.06286,3.32663,0.216933,0.106667,0.0355556,0,0,11,2,0,1,2,129,32,0,10,53,4a424577,c79f418b
411,11,18,1,1,2100000411,1,1,1,751,1,45,0,17,2640,0,STEADY,251,3.35837,3.36693,0.219263,0.123506,0.00398406,18,0,11,3,0,2,1,129,84,12,20,22,4a424577,c79f418b
412,12,19,2,1,2100000412,0,2,1,833,1,51,0,17,2840,0,STEADY,278,2.82249,4.16076,0.150486,0.21223,0.122302,0,0,8,1,5,1,2,132,60,0,0,65,4a424577,c79f418b
412,12,19,2,1,2100000412,1,2,0,1243,1,0,64,25,3970,0,STEADY,415,2.83179,5.5281,0.119494,0.110843,0.195181,96,26,14,1,4,1,5,68,111,0,0,33,4a424577,c79f418b
413,13,20,3,1,2100000413,0,3,0,1244,1,0,29,24,4220,0,STEADY,415,5.89175,4.27447,0.175566,0.462651,0.262651,134,29,21,1,2,0,0,41,104,0,0,207,4a424577,c79f418b
413,13,20,3,1,2100000413,1,3,1,1047,1,6,0,21,3710,0,STEADY,349,5.32443,3.43472,0.172407,0.512894,0.111748,108,31,17,2,2,0,0,82,98,0,0,145,4a424577,c79f418b
414,14,21,4,1,2100000414,0,0,1,1477,1,92,0,32,4440,0,STEADY,493,2.45363,3.36648,0.160375,0.020284,0.00811359,0,0,9,17,3,1,2,124,21,0,15,54,4a424577,c79f418b
414,14,21,4,1,2100000414,1,0,1,1666,1,56,0,36,4960,0,STEADY,556,2.64812,5.28216,0.140396,0.0143885,0.00179856,0,0,8,21,2,1,4,124,57,0,0,3,4a424577,c79f418b
415,15,22,5,1,2100000415,0,1,0,1538,1,0,87,32,4680,0,STEADY,513,2.9887,4.19632,0.153967,0.385965,0.152047,135,12,17,12,0,2,1,88,118,0,0,0,4a424577,c79f418b
415,15,22,5,1,2100000415,1,1,1,1663,1,14,0,35,4790,0,STEADY,555,2.75672,2.75848,0.147676,0.457658,0.194595,128,3,25,7,0,2,1,175,104,0,0,326,4a424577,c79f418b
