case,species,opponent,arena,weather,seed,seat,style,score,ticks,reason,own_hp,enemy_hp,casts,energy_spent,overflow,personality,decisions,distance,objective_distance,mean_energy,stationary_fraction,retreat_fraction,low_hp_decisions,low_hp_retreats,casts_1,casts_2,casts_3,casts_4,casts_5,damage,damage_taken,healed,shielded,control,model_checksum,opponent_checksum
364,4,4,1,1,2160000364,1,1,0,856,1,0,43,17,2693,0,STEADY,286,3.81479,2.45546,0.221692,0.293706,0.276224,106,42,7,7,0,1,2,90,123,0,0,229,e617ab48,0
365,5,5,2,1,2160000365,0,2,0,2254,1,0,67,22,3907,0,STEADY,752,2.42581,2.72483,0.0980758,0.203457,0.125,94,13,14,2,1,4,1,74,141,0,32,129,e617ab48,0
365,5,5,2,1,2160000365,1,2,0,1669,1,0,91,19,3220,0,STEADY,557,2.78164,1.92343,0.123856,0.208259,0.156194,141,9,14,2,1,2,0,50,141,0,20,194,e617ab48,0
366,6,6,3,1,2160000366,0,3,0,932,1,0,65,16,2962,0,STEADY,311,3.48541,2.47147,0.185006,0.0707395,0.327974,90,38,14,1,1,0,0,66,131,0,0,92,e617ab48,0
366,6,6,3,1,2160000366,1,3,0,1456,1,0,3,23,4067,0,STEADY,486,2.06597,2.2988,0.129364,0.0185185,0.0843621,131,6,21,0,1,0,1,128,131,0,0,0,e617ab48,0
367,7,7,4,1,2160000367,0,0,0,1060,1,0,10,13,2415,0,STEADY,354,1.88975,4.37634,0.116949,0.107345,0,178,0,4,7,0,1,1,90,100,0,0,24,e617ab48,0
367,7,7,4,1,2160000367,1,0,0,229,1,0,70,6,1143,0,STEADY,77,3.64953,2.29529,0.454442,0.233766,0.0909091,16,0,1,3,0,1,1,30,100,0,0,0,e617ab48,0
368,8,8,5,1,2160000368,0,1,0,907,2,107,116,12,2167,0,STEADY,303,9.87361,7.18872,0.499944,0.240924,0.673267,0,0,9,3,0,0,0,0,9,0,9,0,e617ab48,0
368,8,8,5,1,2160000368,1,1,0,1546,1,0,55,29,4118,0,STEADY,516,3.5774,5.49546,0.179519,0.139535,0.222868,259,54,8,0,19,1,1,61,116,0,0,16,e617ab48,0
369,9,9,0,1,2160000369,0,2,0,1975,1,0,27,23,4908,0,STEADY,659,3.12766,4.8883,0.225983,0.0227618,0.279211,115,38,11,8,1,2,1,140,169,20,0,118,e617ab48,0
369,9,9,0,1,2160000369,1,2,0,2293,1,0,98,25,5682,0,STEADY,765,3.19258,5.36183,0.240507,0.0300654,0.253595,143,80,14,5,1,3,2,59,167,18,0,41,e617ab48,0
370,10,10,1,1,2160000370,0,3,0,868,1,0,12,16,2866,0,STEADY,290,2.14522,1.93567,0.177121,0.062069,0.203448,87,12,13,2,1,0,0,112,124,0,0,50,e617ab48,0
370,10,10,1,1,2160000370,1,3,0,1614,1,0,28,28,4904,0,STEADY,538,2.1254,1.69597,0.121151,0.0762082,0.193309,278,55,25,2,1,0,0,96,124,0,0,0,e617ab48,0
371,11,11,2,1,2160000371,0,0,0,1582,1,0,15,27,4136,0,STEADY,528,2.99062,4.82602,0.138032,0.100379,0.204545,115,47,19,4,0,2,2,138,141,24,0,85,e617ab48,0
371,11,11,2,1,2160000371,1,0,1,1255,1,27,0,17,3368,0,STEADY,419,2.96732,8.73327,0.183811,0.24105,0.136038,97,17,6,5,1,3,2,129,126,36,10,0,e617ab48,0
372,12,12,3,1,2160000372,0,1,1,427,1,21,0,10,1630,0,STEADY,143,4.0459,3.59217,0.40286,0.454545,0.0769231,60,6,6,1,2,1,0,111,90,0,0,55,e617ab48,0
372,12,12,3,1,2160000372,1,1,0,331,1,0,42,7,1292,0,STEADY,111,4.57925,3.82411,0.419099,0.315315,0.144144,24,14,3,1,1,1,1,69,111,0,0,93,e617ab48,0
373,13,13,4,1,2160000373,0,2,0,521,1,0,18,11,2133,0,STEADY,174,5.55439,1.81081,0.226437,0.557471,0.137931,63,14,7,1,2,1,0,86,104,0,0,148,e617ab48,0
373,13,13,4,1,2160000373,1,2,0,1329,1,0,39,21,3881,0,STEADY,443,6.28138,6.76591,0.163465,0.494357,0.0993228,204,38,18,0,2,0,1,65,104,0,0,0,e617ab48,0
374,14,14,5,1,2160000374,0,3,1,543,1,80,0,11,1692,0,STEADY,181,3.27473,2.79194,0.418652,0.0331492,0.149171,0,0,2,5,1,1,2,113,33,0,0,49,e617ab48,0
374,14,14,5,1,2160000374,1,3,0,633,1,0,46,13,1942,0,STEADY,211,2.7258,2.51374,0.337161,0.0616114,0.137441,48,12,3,6,1,2,1,67,113,0,17,85,e617ab48,0
375,15,15,0,1,2160000375,0,0,0,2005,1,0,42,19,3748,0,STEADY,669,2.11396,6.20884,0.120401,0.206278,0.115097,149,4,4,10,0,1,4,76,118,0,0,94,e617ab48,0
375,15,15,0,1,2160000375,1,0,1,1543,1,14,0,21,3596,0,STEADY,515,2.46749,4.94167,0.130658,0.24466,0.0194175,239,0,5,14,0,1,1,118,104,0,11,27,e617ab48,0
376,16,16,1,1,2160000376,0,1,1,1008,1,28,0,14,2852,0,STEADY,336,3.67838,7.29597,0.180446,0.0625,0.107143,184,14,11,2,0,1,0,115,87,0,0,28,e617ab48,0
376,16,16,1,1,2160000376,1,1,1,664,1,29,0,11,2309,0,STEADY,222,4.20422,5.00985,0.211288,0.135135,0.0855856,17,0,8,2,0,1,0,115,86,0,0,54,e617ab48,0
377,17,17,2,1,2160000377,0,2,0,379,1,0,36,7,1301,0,STEADY,127,2.86847,1.84037,0.399307,0.19685,0.291339,44,18,2,1,1,2,1,68,107,6,0,67,e617ab48,0
377,17,17,2,1,2160000377,1,2,0,313,1,0,47,7,1261,0,STEADY,105,3.11493,2.073,0.4046,0.2,0.161905,24,8,2,1,0,2,2,73,118,12,0,15,e617ab48,0
378,18,18,3,1,2160000378,0,3,0,1024,1,0,59,18,2554,0,STEADY,342,3.35081,2.49654,0.185711,0.111111,0.251462,174,50,16,1,0,0,1,70,129,0,0,130,e617ab48,0
378,18,18,3,1,2160000378,1,3,0,904,1,0,101,17,2570,0,STEADY,302,3.73481,2.3118,0.216149,0.175497,0.122517,96,12,14,3,0,0,0,28,129,0,0,2,e617ab48,0
379,19,19,4,1,2160000379,0,0,0,1535,1,0,72,23,4103,0,STEADY,512,4.15095,3.41456,0.198791,0.349609,0.0585938,245,0,20,0,0,2,1,60,132,0,10,155,e617ab48,0
379,19,19,4,1,2160000379,1,0,0,825,1,0,102,15,2650,0,STEADY,275,3.8401,1.68931,0.209276,0.570909,0.0836364,65,0,13,0,0,1,1,30,132,0,0,83,e617ab48,0
380,20,20,5,1,2160000380,0,1,0,1591,1,0,68,27,4996,0,STEADY,531,5.8247,3.70337,0.20949,0.527307,0.120527,250,37,23,2,0,2,0,22,102,0,0,0,e617ab48,0
380,20,20,5,1,2160000380,1,1,0,1846,1,0,91,24,4727,0,STEADY,616,4.32133,4.07807,0.196747,0.275974,0.181818,344,45,17,2,0,3,2,11,102,0,0,350,e617ab48,0
381,21,21,0,1,2160000381,0,2,1,2053,1,13,0,22,3891,0,STEADY,685,3.28383,5.08974,0.112508,0.00437956,0.0934307,69,26,12,8,1,0,1,124,111,0,0,33,e617ab48,0
381,21,21,0,1,2160000381,1,2,1,2203,1,24,0,22,3951,0,STEADY,735,3.03403,4.12421,0.110701,0,0.0272109,146,7,13,7,0,0,2,124,100,0,0,64,e617ab48,0
382,22,22,1,1,2160000382,0,3,1,1552,1,77,0,24,5369,0,STEADY,518,2.63488,1.75566,0.156934,0.11583,0.30695,0,0,10,4,7,0,3,175,98,0,52,110,e617ab48,0
382,22,22,1,1,2160000382,1,3,0,1501,1,0,175,22,4974,0,STEADY,501,2.94472,2.01803,0.158623,0.171657,0.313373,136,16,5,4,6,2,5,0,175,0,40,0,e617ab48,0
383,23,23,2,1,2160000383,0,0,1,1363,1,40,0,17,2813,0,STEADY,455,2.44892,3.31739,0.138484,0.0505495,0.0395604,6,0,10,5,1,0,1,117,76,11,0,60,e617ab48,0
383,23,23,2,1,2160000383,1,0,1,1525,1,50,0,17,2852,0,STEADY,509,2.34158,4.33024,0.119136,0.0314342,0.0333988,0,0,11,3,1,0,2,114,72,17,0,0,e617ab48,0
384,24,24,3,1,2160000384,0,1,1,1807,1,36,0,26,4601,0,STEADY,603,3.08663,4.98704,0.189562,0.331675,0.306799,17,12,13,8,1,3,1,125,89,0,17,82,e617ab48,0
384,24,24,3,1,2160000384,1,1,1,1252,1,4,0,25,3699,0,STEADY,418,3.13428,2.32301,0.179658,0.423445,0.205742,47,13,19,2,2,1,1,125,121,0,0,402,e617ab48,0
385,25,25,4,1,2160000385,0,2,0,755,1,0,21,15,2223,0,STEADY,252,3.35901,1.50384,0.220147,0.555556,0.0674603,83,0,8,6,1,0,0,83,104,0,0,139,e617ab48,0
385,25,25,4,1,2160000385,1,2,1,560,1,5,0,13,1935,0,STEADY,187,3.68981,2.16335,0.281444,0.497326,0.144385,47,8,7,4,1,0,1,104,99,0,14,86,e617ab48,0
386,26,26,5,1,2160000386,0,3,1,1240,1,60,0,26,3670,0,STEADY,414,3.04786,2.53935,0.198638,0.0990338,0.144928,0,0,17,7,1,0,1,108,48,0,0,56,e617ab48,0
386,26,26,5,1,2160000386,1,3,1,1060,1,108,0,23,3280,0,STEADY,354,2.62051,2.65197,0.22526,0.135593,0.107345,0,0,15,6,1,1,0,108,0,0,0,22,e617ab48,0
387,27,27,0,1,2160000387,0,0,1,1734,1,26,0,23,4160,0,STEADY,578,4.5558,4.60651,0.16187,0.231834,0.223183,430,91,21,2,0,0,0,145,119,0,0,85,e617ab48,0
387,27,27,0,1,2160000387,1,0,0,995,1,0,108,17,3086,0,STEADY,332,5.58716,2.84113,0.192889,0.213855,0.421687,210,109,15,1,1,0,0,37,145,0,0,229,e617ab48,0
388,28,28,1,1,2160000388,0,1,1,280,1,58,0,6,1260,0,STEADY,94,6.70213,2.49608,0.63333,0.43617,0.106383,0,0,3,2,0,0,1,107,53,0,0,126,e617ab48,0
388,28,28,1,1,2160000388,1,1,0,217,1,0,48,5,1060,0,STEADY,73,8.78013,3.90658,0.708411,0.383562,0.0684932,28,5,3,2,0,0,0,47,111,0,0,0,e617ab48,0
389,29,29,2,1,2160000389,0,2,0,2251,1,0,10,43,6159,0,STEADY,751,3.11001,2.29724,0.104025,0.359521,0.356858,494,187,34,1,6,0,2,92,102,0,0,269,e617ab48,0
389,29,29,2,1,2160000389,1,2,1,2700,3,59,70,53,7410,0,STEADY,900,3.17857,1.85443,0.0986144,0.452222,0.32,0,0,43,2,6,0,2,32,43,0,0,257,e617ab48,0
390,30,30,3,1,2160000390,0,3,1,1416,1,5,0,32,3732,0,STEADY,472,2.46259,1.8418,0.151521,0.110169,0.0783898,213,24,28,3,0,0,1,125,120,0,0,0,e617ab48,0
390,30,30,3,1,2160000390,1,3,0,945,1,0,47,20,2518,0,STEADY,315,3.01821,2.58733,0.183902,0.0857143,0.0825397,45,0,16,2,0,1,1,78,125,0,20,0,e617ab48,0
391,31,31,4,1,2160000391,0,0,0,955,1,0,6,18,2649,0,STEADY,319,3.38794,2.59913,0.216959,0.394984,0.147335,95,21,11,5,0,0,2,144,132,0,0,206,e617ab48,0
391,31,31,4,1,2160000391,1,0,0,913,1,0,53,16,2505,0,STEADY,305,3.27982,2.43719,0.220151,0.390164,0.157377,38,20,9,5,1,0,1,79,141,9,0,195,e617ab48,0
392,32,32,5,1,2160000392,0,1,1,951,1,37,0,17,3132,0,STEADY,317,3.78552,6.04505,0.137839,0.0694006,0.0315457,146,0,14,0,1,1,1,121,84,0,0,0,e617ab48,0
392,32,32,5,1,2160000392,1,1,1,1237,1,24,0,21,3807,0,STEADY,413,3.36519,6.573,0.125828,0.0774818,0.031477,68,0,18,0,1,1,1,121,97,0,0,0,e617ab48,0
393,33,33,0,1,2160000393,0,2,0,846,1,0,75,12,2098,0,STEADY,282,3.06296,3.94505,0.199816,0.0638298,0.0851064,130,8,6,2,4,0,0,77,152,0,0,28,e617ab48,0
393,33,33,0,1,2160000393,1,2,0,1348,1,0,91,14,2888,0,STEADY,450,2.13569,7.64152,0.129173,0,0.0222222,144,0,10,1,1,0,2,61,152,0,0,6,e617ab48,0
394,34,34,1,1,2160000394,0,3,1,493,1,8,0,12,1761,0,STEADY,165,3.22991,3.10151,0.346794,0.642424,0.030303,33,0,7,4,0,1,0,140,132,0,0,65,e617ab48,0
394,34,34,1,1,2160000394,1,3,0,451,1,0,100,10,1620,0,STEADY,151,4.06061,2.58624,0.499768,0.450331,0.0397351,47,2,3,6,0,1,0,40,140,0,0,0,e617ab48,0
395,35,35,2,1,2160000395,0,0,1,1663,1,80,0,22,3819,0,STEADY,555,3.82097,3.71499,0.128928,0.00900901,0.0846847,0,0,17,3,0,2,0,101,30,9,0,132,e617ab48,0
395,35,35,2,1,2160000395,1,0,1,1708,1,57,0,24,4077,0,STEADY,570,3.6873,3.47721,0.129063,0.022807,0.201754,0,0,14,7,1,2,0,101,62,18,10,171,e617ab48,0
396,36,36,3,1,2160000396,0,1,0,949,1,0,58,15,2688,0,STEADY,317,4.30634,2.71525,0.239246,0.258675,0.192429,101,26,1,13,0,1,0,35,93,0,0,76,e617ab48,0
396,36,36,3,1,2160000396,1,1,0,1126,1,0,15,17,3178,0,STEADY,376,3.74511,2.6578,0.176074,0.287234,0.191489,235,63,2,15,0,0,0,78,93,0,0,105,e617ab48,0
397,37,37,4,1,2160000397,0,2,1,1363,1,78,0,23,4134,0,STEADY,455,3.95136,5.29347,0.159387,0.0813187,0.142857,0,0,20,1,1,0,1,150,72,0,0,5,e617ab48,0
397,37,37,4,1,2160000397,1,2,1,1068,1,30,0,20,3573,0,STEADY,356,3.08666,1.64459,0.162935,0.0983146,0.264045,97,33,17,0,2,0,1,150,120,0,0,268,e617ab48,0
398,38,38,5,1,2160000398,0,3,0,925,1,0,81,16,2893,0,STEADY,309,5.63132,2.67283,0.348398,0.504854,0.174757,20,10,8,6,0,1,1,23,104,0,0,200,e617ab48,0
398,38,38,5,1,2160000398,1,3,0,1310,1,0,104,24,4228,0,STEADY,437,6.47052,2.83634,0.242519,0.647597,0.183066,62,13,13,10,0,1,0,0,104,0,0,582,e617ab48,0
399,39,39,0,1,2160000399,0,0,1,1828,1,62,0,25,4498,0,STEADY,610,2.76156,1.99474,0.148518,0.118033,0.278689,0,0,12,3,2,6,2,114,52,0,8,181,e617ab48,0
399,39,39,0,1,2160000399,1,0,1,1690,1,69,0,19,3922,0,STEADY,564,2.83016,3.26057,0.147544,0.124113,0.166667,0,0,7,3,1,7,1,114,45,0,0,149,e617ab48,0
400,0,7,2,1,2160000400,0,2,0,1018,1,0,4,13,2345,0,STEADY,340,2.88845,6.13677,0.183218,0.147059,0.620588,159,122,3,8,1,1,0,96,113,0,0,0,e617ab48,0
400,0,7,2,1,2160000400,1,2,0,1518,1,0,79,22,3469,0,STEADY,506,2.68222,3.5782,0.166779,0.055336,0.596838,312,172,11,7,0,0,4,21,113,0,0,107,e617ab48,0
401,1,8,3,1,2160000401,0,3,0,816,2,124,116,12,2320,0,STEADY,272,6.90618,6.83731,0.346423,0.485294,0.419118,0,0,0,5,1,3,3,0,12,0,56,0,e617ab48,0
401,1,8,3,1,2160000401,1,3,1,922,1,7,0,17,2821,0,STEADY,308,4.0376,2.51693,0.264351,0.38961,0.0519481,41,8,7,5,1,2,2,116,141,12,69,0,e617ab48,0
402,2,9,4,1,2160000402,0,0,1,971,1,94,0,16,3023,0,STEADY,324,4.16818,3.50023,0.169762,0.503086,0.333333,0,0,2,12,0,0,2,149,0,0,0,193,e617ab48,0
402,2,9,4,1,2160000402,1,0,1,1726,1,2,0,28,5058,0,STEADY,576,3.81203,2.87053,0.133366,0.446181,0.274306,48,18,3,24,0,0,1,157,92,0,0,436,e617ab48,0
403,3,10,5,1,2160000403,0,1,0,765,1,0,91,13,2325,0,STEADY,255,5.44632,7.81448,0.292957,0.258824,0.196078,119,0,11,0,0,1,1,33,106,0,0,0,e617ab48,0
403,3,10,5,1,2160000403,1,1,0,780,1,0,113,13,2373,0,STEADY,260,4.31736,6.87981,0.270362,0.273077,0.0230769,144,0,11,1,0,1,0,11,106,0,15,0,e617ab48,0
404,4,11,0,1,2160000404,0,2,0,2299,1,0,13,39,6237,0,STEADY,767,3.29644,2.01664,0.140529,0.252934,0.375489,55,14,11,25,0,1,2,197,123,0,0,214,e617ab48,0
404,4,11,0,1,2160000404,1,2,1,2700,3,55,43,39,6505,0,STEADY,900,3.09856,3.42552,0.172077,0.194444,0.252222,0,0,13,24,0,0,2,157,68,0,0,202,e617ab48,0
405,5,12,1,1,2160000405,0,3,0,784,1,0,34,13,2254,0,STEADY,262,2.74523,2.01988,0.194844,0.274809,0.137405,74,21,7,1,2,3,0,77,141,0,52,0,e617ab48,0
405,5,12,1,1,2160000405,1,3,0,682,1,0,1,15,2321,0,STEADY,228,2.52424,1.76175,0.215482,0.552632,0.171053,76,24,10,1,2,2,0,110,141,0,46,0,e617ab48,0
406,6,13,2,1,2160000406,0,0,1,1769,1,56,0,24,4511,0,STEADY,590,3.54486,9.07382,0.136888,0.0474576,0.0627119,0,0,21,1,1,0,1,104,75,0,0,10,e617ab48,0
406,6,13,2,1,2160000406,1,0,1,972,1,107,0,15,2849,0,STEADY,324,2.2978,5.85151,0.163855,0.00925926,0.0308642,0,0,12,1,1,0,1,104,24,0,0,17,e617ab48,0
407,7,14,3,1,2160000407,0,1,0,534,1,0,68,9,1655,0,STEADY,178,2.78837,2.15479,0.223989,0.117978,0.0393258,23,0,3,3,1,1,1,45,100,0,0,41,e617ab48,0
407,7,14,3,1,2160000407,1,1,0,244,1,0,70,7,1230,0,STEADY,82,4.55321,3.03234,0.384659,0.195122,0.219512,10,9,3,2,1,1,0,43,100,0,0,35,e617ab48,0
408,8,15,4,1,2160000408,0,2,1,934,1,100,0,19,2728,0,STEADY,312,3.11251,2.05116,0.174808,0.121795,0.323718,0,0,4,1,13,1,0,118,16,0,0,150,e617ab48,0
408,8,15,4,1,2160000408,1,2,1,1120,1,76,0,20,3031,0,STEADY,374,3.38531,2.90378,0.158329,0.184492,0.243316,0,0,9,1,9,0,1,118,40,0,0,236,e617ab48,0
409,9,16,5,1,2160000409,0,3,1,1024,1,84,0,17,2984,0,STEADY,342,3.50885,4.02827,0.258763,0.0906433,0.254386,0,0,4,10,2,1,0,115,69,4,0,249,e617ab48,0
409,9,16,5,1,2160000409,1,3,1,667,1,70,0,13,2243,0,STEADY,223,4.11023,5.15489,0.277188,0.044843,0.206278,0,0,3,7,1,0,2,115,83,4,0,69,e617ab48,0
410,10,17,0,1,2160000410,0,0,0,511,1,0,16,9,1725,0,STEADY,171,2.60655,3.39228,0.234491,0.0643275,0.233918,28,4,7,1,1,0,0,83,124,0,0,0,e617ab48,0
410,10,17,0,1,2160000410,1,0,0,586,1,0,72,8,1653,0,STEADY,196,2.93971,3.38614,0.226546,0.0612245,0.168367,31,10,5,2,1,0,0,32,124,0,0,0,e617ab48,0
411,11,18,1,1,2160000411,0,1,1,1235,1,49,0,17,3409,0,STEADY,412,2.72564,8.2752,0.222505,0.245146,0.0752427,0,0,5,6,0,4,2,129,116,48,18,10,e617ab48,0
411,11,18,1,1,2160000411,1,1,1,1441,1,45,0,19,3750,0,STEADY,481,3.00495,4.9069,0.157493,0.174636,0.0644491,290,27,8,7,0,3,1,129,108,36,18,115,e617ab48,0
412,12,19,2,1,2160000412,0,2,1,1234,1,51,0,16,3094,0,STEADY,412,3.63592,8.01602,0.172971,0.201456,0.0970874,0,0,6,2,6,1,1,132,60,0,0,0,e617ab48,0
412,12,19,2,1,2160000412,1,2,0,2204,1,0,18,24,4270,0,STEADY,735,2.63228,4.15277,0.101872,0.115646,0.136054,179,22,14,2,5,1,2,114,111,0,0,103,e617ab48,0
413,13,20,3,1,2160000413,0,3,0,636,1,0,64,12,2193,0,STEADY,212,6.01286,4.28684,0.24058,0.466981,0.108491,39,2,9,1,2,0,0,34,104,0,0,26,e617ab48,0
413,13,20,3,1,2160000413,1,3,0,1036,1,0,34,19,3330,0,STEADY,346,4.15414,2.6363,0.165032,0.439306,0.147399,96,31,16,2,1,0,0,68,104,0,0,0,e617ab48,0
414,14,21,4,1,2160000414,0,0,0,790,1,0,80,10,1711,0,STEADY,264,2.35526,2.82068,0.219667,0.0189394,0.0265152,41,0,0,7,1,1,1,44,113,0,17,62,e617ab48,0
414,14,21,4,1,2160000414,1,0,1,1801,1,28,0,28,4636,0,STEADY,601,2.76975,7.23893,0.285859,0.0415973,0.0266223,13,6,3,12,3,5,5,124,85,0,17,10,e617ab48,0
415,15,22,5,1,2160000415,0,1,0,1060,1,0,55,20,3050,0,STEADY,354,5.12969,4.18881,0.338706,0.446328,0.149718,77,0,10,6,0,3,1,120,118,0,24,0,e617ab48,0
415,15,22,5,1,2160000415,1,1,0,1039,1,0,127,17,2821,0,STEADY,347,3.97872,3.71982,0.234274,0.319885,0.244957,124,73,7,5,1,3,1,48,118,0,24,172,e617ab48,0
416,16,23,0,1,2160000416,0,2,1,1234,1,62,0,16,3094,0,STEADY,412,2.55897,6.1265,0.140772,0.0218447,0.0703883,0,0,13,2,0,0,1,114,53,0,0,0,e617ab48,0
416,16,23,0,1,2160000416,1,2,1,1286,1,27,0,17,3262,0,STEADY,429,3.03584,6.16088,0.138128,0.041958,0.331002,85,0,13,2,1,0,1,119,88,0,0,57,e617ab48,0
417,17,24,1,1,2160000417,0,3,1,445,1,76,0,9,1452,0,STEADY,149,2.94478,3.74996,0.403188,0.161074,0.288591,0,0,4,1,0,2,2,125,34,12,0,47,e617ab48,0
417,17,24,1,1,2160000417,1,3,1,526,1,37,0,12,1711,0,STEADY,176,2.91999,1.48978,0.384648,0.147727,0.3125,31,13,7,2,0,3,0,125,61,18,0,30,e617ab48,0
418,18,25,2,1,2160000418,0,0,1,734,1,68,0,14,2131,0,STEADY,245,3.6401,2.56787,0.244996,0.0857143,0.473469,0,0,11,2,0,0,1,104,61,0,0,113,e617ab48,0
418,18,25,2,1,2160000418,1,0,1,747,1,61,0,15,2380,0,STEADY,249,3.68291,3.66957,0.263297,0.0803213,0.618474,0,0,11,3,0,0,1,104,68,0,0,99,e617ab48,0
419,19,26,3,1,2160000419,0,1,0,1819,1,0,45,31,5504,0,STEADY,607,3.63342,1.99879,0.136519,0.517298,0.301483,205,72,28,1,1,1,0,63,132,0,0,416,e617ab48,0
419,19,26,3,1,2160000419,1,1,1,1107,1,22,0,20,3530,0,STEADY,369,4.0328,2.53134,0.172439,0.387534,0.371274,39,4,17,1,0,1,1,108,110,0,0,117,e617ab48,0
420,20,27,4,1,2160000420,0,2,1,1099,2,17,96,18,3417,0,STEADY,367,5.41648,2.0556,0.192087,0.468665,0.253406,70,6,14,1,1,2,0,49,85,0,31,600,e617ab48,0
420,20,27,4,1,2160000420,1,2,0,863,1,0,125,15,2888,0,STEADY,288,4.78216,2.08835,0.225042,0.402778,0.270833,49,29,11,1,1,1,1,20,102,0,6,290,e617ab48,0
421,21,28,5,1,2160000421,0,3,1,835,1,113,0,18,2560,0,STEADY,279,2.41276,4.51492,0.191667,0.0107527,0.114695,0,0,4,12,1,0,1,111,11,0,0,0,e617ab48,0
421,21,28,5,1,2160000421,1,3,1,859,1,99,0,18,2510,0,STEADY,287,2.2421,3.68985,0.196798,0.0174216,0.0557491,0,0,3,13,1,0,1,111,25,0,0,8,e617ab48,0
422,22,29,0,1,2160000422,0,0,1,1999,1,120,0,23,5714,0,STEADY,667,2.88769,4.07537,0.16293,0.14093,0.107946,0,0,2,11,7,0,3,102,55,0,21,111,e617ab48,0
422,22,29,0,1,2160000422,1,0,1,2041,1,124,0,28,6337,0,STEADY,681,2.76604,1.93145,0.154618,0.14978,0.305433,0,0,13,4,9,0,2,102,51,0,57,220,e617ab48,0
423,23,30,1,1,2160000423,0,1,1,2368,1,24,0,25,4361,0,STEADY,790,2.4137,5.34681,0.125034,0.0949367,0.00126582,730,1,8,15,0,0,2,125,100,19,0,43,e617ab48,0
423,23,30,1,1,2160000423,1,1,1,1843,1,13,0,23,3813,0,STEADY,615,2.70519,5.66202,0.131197,0.0813008,0.0113821,133,0,10,10,0,0,3,125,113,21,0,9,e617ab48,0
424,24,31,2,1,2160000424,0,2,0,739,1,0,85,11,1946,0,STEADY,247,3.41352,2.1131,0.217239,0.267206,0.323887,150,51,6,2,0,2,1,56,125,0,29,129,e617ab48,0
424,24,31,2,1,2160000424,1,2,0,1326,1,0,56,20,3289,0,STEADY,442,3.2873,2.41715,0.143609,0.278281,0.264706,96,25,13,3,2,1,1,85,125,0,20,178,e617ab48,0
425,25,32,3,1,2160000425,0,3,0,670,1,0,107,8,1607,0,STEADY,224,3.98762,2.37559,0.369536,0.183036,0.0178571,48,0,0,5,2,0,1,14,104,0,4,174,e617ab48,0
425,25,32,3,1,2160000425,1,3,0,723,1,0,45,12,2062,0,STEADY,241,3.61829,1.73957,0.330286,0.356846,0.0165975,49,3,4,5,2,0,1,76,104,0,21,117,e617ab48,0
426,26,33,4,1,2160000426,0,0,1,1552,1,69,0,23,3634,0,STEADY,518,2.99178,6.11461,0.140656,0.111969,0.258687,0,0,10,11,0,0,2,152,39,0,0,15,e617ab48,0
426,26,33,4,1,2160000426,1,0,1,697,1,10,0,16,2233,0,STEADY,233,2.33729,5.62945,0.192176,0.0729614,0.0472103,132,2,11,3,0,0,2,152,98,0,0,14,e617ab48,0
427,27,34,5,1,2160000427,0,1,0,2104,1,0,89,36,6192,0,STEADY,702,6.10467,4.22337,0.226258,0.5,0.324786,114,20,35,1,0,0,0,51,145,0,0,0,e617ab48,0
427,27,34,5,1,2160000427,1,1,0,801,1,0,140,15,2635,0,STEADY,267,5.8714,4.27866,0.425442,0.441948,0.172285,100,29,14,1,0,0,0,0,145,0,0,106,e617ab48,0
428,28,35,0,1,2160000428,0,2,1,1449,1,83,0,24,4262,0,STEADY,483,4.63312,4.0348,0.151764,0.358178,0.225673,0,0,2,21,0,0,1,128,28,0,0,163,e617ab48,0
428,28,35,0,1,2160000428,1,2,0,1219,1,0,10,21,3818,0,STEADY,407,4.37471,2.72632,0.165391,0.427518,0.292383,64,29,3,17,0,0,1,100,111,0,0,314,e617ab48,0
429,29,36,1,1,2160000429,0,3,0,566,1,0,49,12,1920,0,STEADY,189,3.74807,2.71831,0.283296,0.322751,0.243386,74,17,7,1,2,0,2,44,102,0,25,38,e617ab48,0
429,29,36,1,1,2160000429,1,3,0,410,1,0,50,9,1480,0,STEADY,137,3.96124,2.61987,0.354672,0.350365,0.20438,47,12,5,1,2,0,1,43,102,0,25,2,e617ab48,0
430,30,37,2,1,2160000430,0,0,1,1072,1,97,0,24,2880,0,STEADY,358,4.08149,3.18651,0.17062,0.0530726,0.318436,0,0,21,3,0,0,0,150,28,0,0,205,e617ab48,0
430,30,37,2,1,2160000430,1,0,1,1295,1,70,0,31,3381,0,STEADY,432,3.05462,1.93612,0.148977,0.0555556,0.300926,0,0,28,2,0,1,0,150,55,0,0,170,e617ab48,0
431,31,38,3,1,2160000431,0,1,0,1330,1,0,4,26,3902,0,STEADY,444,3.51329,1.49088,0.201387,0.619369,0.13964,89,15,14,9,1,0,2,100,132,0,0,244,e617ab48,0
431,31,38,3,1,2160000431,1,1,0,611,1,0,85,9,1647,0,STEADY,204,4.97004,2.87645,0.425618,0.22549,0.0441176,30,2,1,6,0,0,2,19,132,0,0,99,e617ab48,0
432,32,39,4,1,2160000432,0,2,1,829,1,106,0,16,2949,0,STEADY,277,3.28481,4.26781,0.139614,0.0830325,0.129964,0,0,13,0,1,1,1,114,15,0,0,21,e617ab48,0
