a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
4,0,1030,0,1,0,3,0,673,1,54,0,0,118,0
0,4,1031,1,1,3,0,0,403,1,2,0,176,0,0
4,0,1031,1,1,0,3,1,736,1,0,39,0,234,0
0,4,1032,2,1,3,0,0,420,1,57,0,110,0,0
4,0,1032,2,1,0,3,0,520,1,3,0,22,150,0
0,4,1033,0,2,3,0,0,653,1,30,0,147,0,0
4,0,1033,0,2,0,3,1,653,1,0,30,0,147,0
0,4,1034,1,2,3,0,1,640,1,0,18,78,5,0
4,0,1034,1,2,0,3,1,530,1,0,16,0,84,0
0,4,1035,2,2,3,0,1,562,1,0,20,110,0,0
4,0,1035,2,2,0,3,1,823,1,0,42,76,183,0
0,5,1000,0,0,0,1,0,942,1,17,0,0,1,0
5,0,1000,0,0,1,0,1,942,1,0,17,1,0,0
0,5,1001,1,0,0,1,0,919,1,32,0,0,5,0
5,0,1001,1,0,1,0,1,990,1,0,39,1,0,0
0,5,1002,2,0,0,1,1,754,1,0,49,0,1,0
5,0,1002,2,0,1,0,0,837,1,40,0,1,0,0
0,5,1003,0,1,0,1,1,1009,1,0,4,4,0,0
5,0,1003,0,1,1,0,0,1009,1,4,0,0,4,0
0,5,1004,1,1,0,1,0,769,1,92,0,0,6,0
5,0,1004,1,1,1,0,1,846,1,0,82,6,0,0
0,5,1005,2,1,0,1,0,1086,1,15,0,16,3,0
5,0,1005,2,1,1,0,0,704,1,92,0,3,0,0
0,5,1006,0,2,0,1,0,691,1,38,0,0,1,0
5,0,1006,0,2,1,0,1,691,1,0,38,1,0,0
0,5,1007,1,2,0,1,0,900,1,34,0,0,1,0
5,0,1007,1,2,1,0,1,1020,1,0,7,1,0,0
0,5,1008,2,2,0,1,1,756,1,0,35,0,1,0
5,0,1008,2,2,1,0,0,756,1,39,0,1,0,0
0,5,1009,0,0,1,2,1,1355,1,0,12,34,3,0
5,0,1009,0,0,2,1,0,1355,1,12,0,3,34,0
0,5,1010,1,0,1,2,1,923,1,0,53,0,0,0
5,0,1010,1,0,2,1,0,923,1,53,0,0,0,0
0,5,1011,2,0,1,2,0,1180,1,1,0,13,0,0
5,0,1011,2,0,2,1,0,1026,1,17,0,0,13,0
0,5,1012,0,1,1,2,0,1211,1,3,0,10,0,0
5,0,1012,0,1,2,1,1,1211,1,0,3,0,10,0
0,5,1013,1,1,1,2,0,1372,1,3,0,11,0,0
5,0,1013,1,1,2,1,1,1354,1,0,24,0,11,0
0,5,1014,2,1,1,2,1,976,1,0,55,11,0,0
5,0,1014,2,1,2,1,0,1078,1,98,0,0,11,0
0,5,1015,0,2,1,2,1,1418,1,0,19,1,0,0
5,0,1015,0,2,2,1,0,1418,1,19,0,0,1,0
0,5,1016,1,2,1,2,1,706,1,0,89,0,8,0
5,0,1016,1,2,2,1,0,706,1,73,0,8,0,0
0,5,1017,2,2,1,2,1,899,1,0,67,0,9,0
5,0,1017,2,2,2,1,0,986,1,70,0,9,11,0
0,5,1018,0,0,2,3,0,930,1,33,0,15,82,0
5,0,1018,0,0,3,2,1,930,1,0,33,82,15,0
0,5,1019,1,0,2,3,0,856,1,30,0,0,77,0
5,0,1019,1,0,3,2,0,694,1,47,0,72,0,0
0,5,1020,2,0,2,3,1,794,1,0,20,24,184,0
5,0,1020,2,0,3,2,0,794,1,50,0,184,24,0
0,5,1021,0,1,2,3,0,773,1,83,0,8,92,0
5,0,1021,0,1,3,2,1,773,1,0,83,92,8,0
0,5,1022,1,1,2,3,0,985,1,32,0,11,103,0
5,0,1022,1,1,3,2,0,822,1,23,0,74,26,0
0,5,1023,2,1,2,3,1,425,1,0,81,0,76,0
5,0,1023,2,1,3,2,0,1021,1,10,0,96,24,0
0,5,1024,0,2,2,3,1,937,1,0,39,21,70,0
5,0,1024,0,2,3,2,0,937,1,39,0,70,21,0
0,5,1025,1,2,2,3,0,733,1,30,0,0,75,0
5,0,1025,1,2,3,2,0,1519,1,20,0,51,23,0
0,5,1026,2,2,2,3,1,1015,1,0,42,0,67,0
